23/02/2012 00.00,0.872,0.872,0.872,0.872,0.12,0.33,0.872,0.593,0.872
23/02/2012 01.00,0.872,0.872,0.872,0.872,0.351,0.872,0.872,0.581,0.872
23/02/2012 02.00,0.872,0.872,0.872,0.872,0.658,0.872,0.872,0.872,0.872
23/02/2012 03.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
23/02/2012 04.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
23/02/2012 05.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
23/02/2012 06.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
23/02/2012 07.00,0.872,0.872,0.872,0.344,0.872,0.872,0.872,0.872,0.872
23/02/2012 08.00,0.872,0.872,0.872,0.34,0.765,0.872,0.872,0.872,0.872
23/02/2012 09.00,0.872,0.872,0.872,0.618,0.727,0.872,0.872,0.872,0.872
23/02/2012 10.00,0.872,0.872,0.862,0.872,0.872,0.872,0.872,0.872,0.872
23/02/2012 11.00,0.872,0.872,0.838,0.872,0.872,0.473,0.872,0.872,0.872
23/02/2012 12.00,0.863,0.872,0.872,0.555,0.656,0.694,0.872,0.872,0.872
23/02/2012 13.00,0.872,0.872,0.872,0.178,0.737,0.81,0.872,0.756,0.872
23/02/2012 14.00,0.688,0.812,0.872,0.282,0.872,0.483,0.765,0.721,0.872
23/02/2012 15.00,0.599,0.872,0.648,0.096,0.191,0.421,0.698,0.833,0.77
23/02/2012 16.00,0.872,0.872,0.719,0.382,0.5,0.375,0.675,0.541,0.685
23/02/2012 17.00,0.814,0.872,0.621,0.697,0.31,0.656,0.686,0.592,0.855
23/02/2012 18.00,0.667,0.799,0.771,0.797,0.847,0.448,0.872,0.76,0.748
23/02/2012 19.00,0.66,0.858,0.786,0.872,0.872,0.831,0.872,0.872,0.872
23/02/2012 20.00,0.842,0.872,0.71,0.753,0.758,0.826,0.872,0.872,0.872
23/02/2012 21.00,0.872,0.872,0.872,0.581,0.828,0.872,0.872,0.872,0.872
23/02/2012 22.00,0.726,0.872,0.872,0.657,0.657,0.872,0.872,0.872,0.325
23/02/2012 23.00,0.872,0.872,0.791,0.47,0.872,0.872,0.872,0.872,0.808
24/02/2012 00.00,0.872,0.872,0.872,0.755,0.872,0.872,0.872,0.872,0.872
24/02/2012 01.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 02.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 03.00,0.872,0.872,0.872,0.872,0.271,0.872,0.872,0.872,0.872
24/02/2012 04.00,0.872,0.872,0.872,0.872,0.362,0.872,0.872,0.872,0.872
24/02/2012 05.00,0.872,0.872,0.872,0.872,0.675,0.872,0.872,0.872,0.872
24/02/2012 06.00,0.624,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 07.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 08.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 09.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 10.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 11.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 12.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 13.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 14.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.611,0.872
24/02/2012 15.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 16.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 17.00,0.872,0.872,0.872,0.872,0.872,0.674,0.872,0.872,0.849
24/02/2012 18.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 19.00,0.872,0.872,0.872,0.872,0.872,0.672,0.872,0.872,0.872
24/02/2012 20.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.693
24/02/2012 21.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.348
24/02/2012 22.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
24/02/2012 23.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
25/02/2012 00.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
25/02/2012 01.00,0.872,0.872,0.872,0.858,0.872,0.872,0.872,0.751,0.872
25/02/2012 02.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.793
25/02/2012 03.00,0.872,0.872,0.872,0.628,0.819,0.872,0.872,0.563,0.872
25/02/2012 04.00,0.872,0.872,0.872,0.862,0.872,0.872,0.872,0.872,0.872
25/02/2012 05.00,0.872,0.872,0.872,0.133,0.235,0.411,0.58,0.872,0.872
25/02/2012 06.00,0.872,0.872,0.611,0.375,0.795,0.853,0.872,0.611,0.872
25/02/2012 07.00,0.872,0.872,0.872,0.181,0.344,0.872,0.872,0.872,0.872
25/02/2012 08.00,0.872,0.872,0.872,0.677,0.096,0.872,0.849,0.816,0.872
25/02/2012 09.00,0.407,0.832,0.872,0.872,0.872,0.872,0.454,0.435,0.834
25/02/2012 10.00,0.242,0.872,0.872,0.872,0.138,0.872,0.511,0.337,0.398
25/02/2012 11.00,0.291,0.558,0.872,0.872,0.271,0.609,0.374,0.093,0.315
25/02/2012 12.00,0.601,0.473,0.872,0.872,0.872,0.701,0.696,0.206,0.583
25/02/2012 13.00,0.401,0.33,0.816,0.846,0.872,0.422,0.618,0.457,0.477
25/02/2012 14.00,0.463,0.479,0.872,0.372,0.663,0.366,0.48,0.284,0.61
25/02/2012 15.00,0.872,0.769,0.872,0.574,0.732,0.256,0.343,0.391,0.392
25/02/2012 16.00,0.872,0.872,0.618,0.872,0.872,0.303,0.497,0.305,0.387
25/02/2012 17.00,0.872,0.872,0.464,0.872,0.763,0.872,0.491,0.446,0.432
25/02/2012 18.00,0.872,0.872,0.524,0.872,0.459,0.872,0.52,0.473,0.516
25/02/2012 19.00,0.872,0.853,0.662,0.872,0.5,0.868,0.514,0.594,0.437
25/02/2012 20.00,0.512,0.595,0.859,0.838,0.578,0.872,0.842,0.519,0.364
25/02/2012 21.00,0.558,0.789,0.872,0.872,0.872,0.872,0.621,0.844,0.591
25/02/2012 22.00,0.588,0.868,0.527,0.479,0.818,0.872,0.784,0.397,0.468
25/02/2012 23.00,0.105,0.872,0.795,0.872,0.395,0.868,0.872,0.241,0.133
26/02/2012 00.00,0.266,0.322,0.5,0.53,0.228,0.872,0.769,0.476,0.232
26/02/2012 01.00,0.634,0.561,0.218,0.53,0.665,0.836,0.467,0.821,0.841
26/02/2012 02.00,0.673,0.394,0.323,0.603,0.872,0.401,0.872,0.872,0.872
26/02/2012 03.00,0.872,0.69,0.699,0.872,0.643,0.737,0.766,0.551,0.872
26/02/2012 04.00,0.872,0.52,0.872,0.561,0.704,0.872,0.448,0.332,0.872
26/02/2012 05.00,0.406,0.828,0.846,0.872,0.588,0.744,0.872,0.872,0.622
26/02/2012 06.00,0.872,0.872,0.331,0.287,0.447,0.824,0.872,0.872,0.872
26/02/2012 07.00,0.872,0.664,0.442,0.094,0.35,0.515,0.872,0.872,0.872
26/02/2012 08.00,0.872,0.872,0.42,0.132,0.344,0.48,0.872,0.872,0.872
26/02/2012 09.00,0.872,0.872,0.872,0.042,0.359,0.437,0.872,0.872,0.872
26/02/2012 10.00,0.872,0.872,0.872,0.211,0.364,0.417,0.872,0.872,0.872
26/02/2012 11.00,0.872,0.872,0.872,0.085,0.274,0.41,0.872,0.872,0.872
26/02/2012 12.00,0.752,0.872,0.872,0.135,0.465,0.5,0.872,0.872,0.872
26/02/2012 13.00,0.22,0.214,0.302,0.03,0.095,0.082,0.669,0.428,0.433
26/02/2012 14.00,0.134,0.164,0.189,0,0,0.007,0.265,0.144,0.108
26/02/2012 15.00,0.076,0.102,0.103,0,0,0,0.203,0.116,0.155
26/02/2012 16.00,0.041,0.053,0.082,0,0.016,0.036,0.125,0.082,0.161
26/02/2012 17.00,0,0,0.027,0,0,0.027,0.053,0.045,0.147
26/02/2012 18.00,0,0,0.014,0,0,0.009,0.038,0.034,0.115
26/02/2012 19.00,0,0,0,0,0,0,0.024,0,0.097
26/02/2012 20.00,0,0,0,0.012,0.012,0,0,0,0.14
26/02/2012 21.00,0,0,0,0.024,0.034,0.015,0.01,0,0.15
26/02/2012 22.00,0,0,0,0.035,0.027,0.01,0.04,0.024,0.204
26/02/2012 23.00,0.026,0.012,0.028,0.047,0.04,0.065,0.107,0.059,0.161
27/02/2012 00.00,0.079,0.05,0.055,0.081,0.116,0.22,0.162,0.156,0.191
27/02/2012 01.00,0.073,0.306,0.21,0.113,0.199,0.302,0.19,0.211,0.214
27/02/2012 02.00,0.15,0.126,0.237,0.132,0.218,0.355,0.219,0.137,0.277
27/02/2012 03.00,0.245,0.088,0.139,0.166,0.317,0.594,0.256,0.141,0.325
27/02/2012 04.00,0.067,0.159,0.13,0.12,0.233,0.513,0.163,0.134,0.273
27/02/2012 05.00,0.119,0.107,0.18,0.11,0.101,0.149,0.202,0.191,0.354
27/02/2012 06.00,0.061,0.179,0.127,0.019,0.116,0.198,0.301,0.318,0.319
27/02/2012 07.00,0.065,0.11,0.113,0,0.007,0.041,0.201,0.27,0.345
27/02/2012 08.00,0.038,0.107,0.156,0,0,0.026,0.297,0.235,0.298
27/02/2012 09.00,0.051,0.168,0.134,0,0,0.022,0.204,0.192,0.3
27/02/2012 10.00,0.072,0.183,0.172,0,0,0,0.311,0.116,0.218
27/02/2012 11.00,0.135,0.265,0.187,0,0,0.025,0.166,0.058,0.116
27/02/2012 12.00,0.178,0.191,0.321,0,0.001,0.054,0.162,0.104,0.05
27/02/2012 13.00,0.166,0.237,0.33,0,0.006,0.065,0.121,0.13,0.045
27/02/2012 14.00,0.179,0.221,0.288,0,0.014,0.053,0.125,0.183,0
27/02/2012 15.00,0.153,0.175,0.216,0,0,0.039,0.068,0.073,0
27/02/2012 16.00,0.123,0.109,0.241,0,0,0.028,0.055,0.054,0.026
27/02/2012 17.00,0.127,0.085,0.15,0,0,0,0.04,0.033,0
27/02/2012 18.00,0.107,0.043,0.123,0,0,0,0.03,0.03,0.027
27/02/2012 19.00,0.081,0.059,0.059,0,0,0,0,0.015,0.01
27/02/2012 20.00,0.041,0.053,0.025,0,0,0,0,0,0
27/02/2012 21.00,0.078,0.029,0.048,0,0,0,0,0,0
27/02/2012 22.00,0.047,0.043,0.06,0,0,0,0,0.029,0.012
27/02/2012 23.00,0.096,0.081,0.072,0.031,0,0,0,0,0.057
28/02/2012 00.00,0.135,0.029,0.084,0,0,0,0.031,0.03,0.041
28/02/2012 01.00,0.042,0.086,0.039,0,0,0,0.072,0.035,0.066
28/02/2012 02.00,0.072,0.037,0.07,0,0,0,0.084,0.102,0.086
28/02/2012 03.00,0.059,0.047,0.056,0,0,0,0.109,0.13,0.193
28/02/2012 04.00,0.048,0.05,0.093,0,0,0,0.068,0.091,0.319
28/02/2012 05.00,0.028,0.131,0.113,0,0,0,0.171,0.185,0.229
28/02/2012 06.00,0.044,0.17,0.095,0.029,0,0,0.114,0.178,0.078
28/02/2012 07.00,0.056,0.206,0.144,0.092,0,0,0.098,0.154,0.178
28/02/2012 08.00,0.144,0.317,0.151,0.157,0,0,0.241,0.316,0.248
28/02/2012 09.00,0.179,0.305,0.209,0.127,0,0,0.359,0.407,0.723
28/02/2012 10.00,0.371,0.525,0.349,0.161,0.034,0.027,0.377,0.47,0.681
28/02/2012 11.00,0.369,0.543,0.464,0.176,0.001,0.048,0.533,0.572,0.864
28/02/2012 12.00,0.267,0.422,0.344,0.267,0.062,0.049,0.483,0.616,0.661
28/02/2012 13.00,0.11,0.229,0.256,0.228,0.062,0.112,0.382,0.294,0.147
28/02/2012 14.00,0.038,0.041,0.064,0.033,0.086,0.028,0.046,0.033,0.037
28/02/2012 15.00,0.053,0.063,0.054,0,0,0.012,0.022,0.038,0.068
28/02/2012 16.00,0.081,0.083,0.105,0.027,0,0.063,0.039,0.058,0.039
28/02/2012 17.00,0.105,0.094,0.198,0.037,0,0.032,0.054,0.077,0.03
28/02/2012 18.00,0.107,0.09,0.088,0.055,0.023,0.039,0.1,0.12,0.054
28/02/2012 19.00,0.062,0.055,0.084,0.05,0.005,0.047,0.064,0.062,0.024
28/02/2012 20.00,0.069,0.063,0.086,0.03,0.027,0.062,0.095,0.017,0.061
28/02/2012 21.00,0.066,0.071,0.106,0.055,0.037,0.036,0.036,0,0.118
28/02/2012 22.00,0.08,0.058,0.072,0.054,0.064,0.07,0,0,0.242
28/02/2012 23.00,0.161,0.148,0.155,0.126,0.033,0.162,0.068,0.072,0.197
29/02/2012 00.00,0.259,0.606,0.707,0.149,0.228,0.215,0.317,0.185,0.135
29/02/2012 01.00,0.645,0.705,0.872,0.222,0.285,0.181,0.326,0.105,0.417
29/02/2012 02.00,0.735,0.872,0.872,0.178,0.121,0.101,0.156,0.169,0.36
29/02/2012 03.00,0.872,0.783,0.872,0.137,0.255,0.165,0.113,0.138,0.316
29/02/2012 04.00,0.872,0.853,0.59,0.092,0.07,0,0.13,0.479,0.315
29/02/2012 05.00,0.717,0.381,0.327,0,0.024,0,0.434,0.36,0.251
29/02/2012 06.00,0.404,0.239,0.331,0,0,0.041,0.302,0.189,0.177
29/02/2012 07.00,0.195,0.147,0.174,0,0.086,0.188,0.204,0.151,0.081
29/02/2012 08.00,0.144,0.134,0.208,0,0.429,0.208,0.26,0.169,0.05
29/02/2012 09.00,0.113,0.14,0.227,0,0.174,0.063,0.265,0.165,0.052
29/02/2012 10.00,0.16,0.13,0.191,0.195,0.202,0.039,0.219,0.204,0.02
29/02/2012 11.00,0.221,0.165,0.187,0.117,0.206,0.071,0.215,0.185,0.048
29/02/2012 12.00,0.266,0.211,0.107,0.114,0.165,0.226,0.283,0.237,0.055
29/02/2012 13.00,0.33,0.154,0.158,0.123,0.098,0.252,0.346,0.267,0.08
29/02/2012 14.00,0.128,0.154,0.178,0.07,0.068,0.088,0.355,0.249,0.118
29/02/2012 15.00,0.062,0.14,0.144,0.213,0.085,0.012,0.299,0.248,0.074
29/02/2012 16.00,0.179,0.131,0.334,0.318,0.141,0.237,0.118,0.145,0.191
29/02/2012 17.00,0.389,0.46,0.571,0.385,0.603,0.372,0.241,0.255,0.184
29/02/2012 18.00,0.648,0.556,0.603,0.136,0.486,0.361,0.296,0.243,0.242
29/02/2012 19.00,0.629,0.614,0.499,0,0.308,0.112,0.392,0.468,0.204
29/02/2012 20.00,0.72,0.734,0.664,0.13,0.242,0.137,0.373,0.353,0.369
29/02/2012 21.00,0.826,0.754,0.623,0.361,0.292,0.493,0.359,0.405,0.269
29/02/2012 22.00,0.609,0.448,0.553,0.841,0.275,0.712,0.526,0.419,0.298
29/02/2012 23.00,0.632,0.513,0.872,0.734,0.441,0.872,0.691,0.445,0.305
01/03/2012 00.00,0.849,0.507,0.872,0.872,0.872,0.872,0.872,0.872,0.498
01/03/2012 01.00,0.872,0.872,0.703,0.872,0.872,0.872,0.872,0.872,0.644
01/03/2012 02.00,0.872,0.872,0.858,0.872,0.872,0.872,0.872,0.872,0.767
01/03/2012 03.00,0.872,0.872,0.578,0.872,0.872,0.872,0.872,0.781,0.833
01/03/2012 04.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.83,0.793
01/03/2012 05.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.678,0.664
01/03/2012 06.00,0.872,0.872,0.872,0.872,0.872,0.872,0.778,0.789,0.831
01/03/2012 07.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.671,0.872
01/03/2012 08.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
01/03/2012 09.00,0.872,0.872,0.872,0.691,0.731,0.872,0.872,0.872,0.872
01/03/2012 10.00,0.872,0.872,0.872,0.37,0.769,0.872,0.847,0.488,0.84
01/03/2012 11.00,0.872,0.872,0.872,0.065,0.872,0.872,0.45,0.643,0.505
01/03/2012 12.00,0.872,0.872,0.872,0.139,0.6,0.867,0.777,0.659,0.462
01/03/2012 13.00,0.872,0.872,0.872,0.207,0.297,0.438,0.809,0.872,0.507
01/03/2012 14.00,0.872,0.872,0.872,0.116,0.165,0.261,0.577,0.712,0.584
01/03/2012 15.00,0.821,0.872,0.872,0.207,0.213,0.207,0.872,0.747,0.511
01/03/2012 16.00,0.695,0.872,0.839,0.343,0.661,0.42,0.872,0.735,0.634
01/03/2012 17.00,0.621,0.872,0.872,0.609,0.779,0.385,0.728,0.6,0.853
01/03/2012 18.00,0.696,0.872,0.872,0.872,0.833,0.452,0.723,0.672,0.708
01/03/2012 19.00,0.872,0.872,0.872,0.872,0.744,0.415,0.872,0.813,0.578
01/03/2012 20.00,0.872,0.872,0.872,0.745,0.85,0.494,0.872,0.872,0.872
01/03/2012 21.00,0.872,0.872,0.872,0.753,0.872,0.524,0.857,0.872,0.719
01/03/2012 22.00,0.646,0.73,0.714,0.34,0.661,0.254,0.793,0.43,0.607
01/03/2012 23.00,0.59,0.543,0.872,0.872,0.83,0.713,0.872,0.56,0.872
02/03/2012 00.00,0.872,0.872,0.872,0.872,0.872,0.276,0.872,0.872,0.478
02/03/2012 01.00,0.872,0.772,0.872,0.872,0.872,0.501,0.861,0.872,0.872
02/03/2012 02.00,0.872,0.872,0.872,0.725,0.858,0.109,0.672,0.714,0.872
02/03/2012 03.00,0.798,0.872,0.872,0.323,0.423,0,0.872,0.774,0.872
02/03/2012 04.00,0.872,0.62,0.872,0.083,0.345,0.004,0.872,0.872,0.872
02/03/2012 05.00,0.661,0.62,0.847,0,0.326,0.029,0.872,0.872,0.872
02/03/2012 06.00,0.304,0.419,0.74,0,0.156,0,0.872,0.872,0.872
02/03/2012 07.00,0.131,0.532,0.678,0,0.192,0.015,0.872,0.872,0.872
02/03/2012 08.00,0.007,0.356,0.344,0,0.077,0,0.809,0.872,0.872
02/03/2012 09.00,0,0.097,0.312,0,0,0,0.815,0.872,0.815
02/03/2012 10.00,0,0.025,0.399,0,0,0,0.522,0.763,0.507
02/03/2012 11.00,0,0,0.188,0,0,0.031,0.295,0.354,0.427
02/03/2012 12.00,0,0,0.156,0,0.06,0.103,0.249,0.41,0.329
02/03/2012 13.00,0.041,0,0.174,0,0.045,0.194,0.649,0.621,0.516
02/03/2012 14.00,0.029,0,0,0.054,0.032,0.29,0.615,0.391,0.352
02/03/2012 15.00,0,0.11,0.096,0,0.219,0.135,0.266,0.345,0.277
02/03/2012 16.00,0.035,0.101,0.258,0,0.288,0.184,0.279,0.228,0.159
02/03/2012 17.00,0.059,0.257,0.451,0.037,0.471,0.216,0.234,0.282,0.29
02/03/2012 18.00,0.14,0.169,0.394,0.223,0.567,0.178,0.346,0.315,0.315
02/03/2012 19.00,0.475,0.448,0.51,0.5,0.42,0.422,0.432,0.413,0.277
02/03/2012 20.00,0.331,0.355,0.575,0.582,0.405,0.572,0.696,0.327,0.45
02/03/2012 21.00,0.45,0.428,0.551,0.872,0.872,0.872,0.566,0.451,0.505
02/03/2012 22.00,0.602,0.276,0.838,0.872,0.872,0.872,0.546,0.289,0.564
02/03/2012 23.00,0.872,0.228,0.872,0.872,0.872,0.872,0.431,0.66,0.872
03/03/2012 00.00,0.872,0.872,0.872,0.872,0.872,0.872,0.809,0.872,0.872
03/03/2012 01.00,0.872,0.872,0.872,0.872,0.616,0.324,0.872,0.872,0.872
03/03/2012 02.00,0.872,0.872,0.872,0.663,0.353,0.106,0.872,0.872,0.872
03/03/2012 03.00,0.872,0.872,0.872,0.109,0.346,0.872,0.872,0.872,0.872
03/03/2012 04.00,0.872,0.872,0.872,0.146,0.717,0.872,0.872,0.872,0.872
03/03/2012 05.00,0.872,0.872,0.872,0.803,0.872,0.872,0.872,0.872,0.872
03/03/2012 06.00,0.872,0.872,0.8,0.872,0.872,0.872,0.872,0.872,0.872
03/03/2012 07.00,0.872,0.872,0.76,0.872,0.872,0.872,0.872,0.872,0.872
03/03/2012 08.00,0.872,0.872,0.872,0.681,0.872,0.872,0.872,0.872,0.872
03/03/2012 09.00,0.872,0.872,0.872,0.872,0.538,0.872,0.872,0.872,0.872
03/03/2012 10.00,0.872,0.872,0.872,0.872,0.614,0.872,0.872,0.872,0.872
03/03/2012 11.00,0.872,0.872,0.872,0.872,0.723,0.872,0.872,0.872,0.224
03/03/2012 12.00,0.872,0.872,0.872,0.565,0.318,0.371,0.872,0.872,0.629
03/03/2012 13.00,0.872,0.872,0.872,0.104,0.399,0.872,0.872,0.872,0.747
03/03/2012 14.00,0.872,0.872,0.872,0,0.086,0.234,0.61,0.872,0.872
03/03/2012 15.00,0.872,0.366,0.778,0,0.046,0.065,0.383,0.398,0.872
03/03/2012 16.00,0.831,0.825,0.848,0,0,0.086,0.872,0.872,0.747
03/03/2012 17.00,0.505,0.799,0.678,0,0,0.065,0.872,0.872,0.872
03/03/2012 18.00,0.222,0.736,0.753,0,0,0.039,0.872,0.872,0.872
03/03/2012 19.00,0.126,0.561,0.15,0,0,0.072,0.585,0.528,0.872
03/03/2012 20.00,0,0.051,0.095,0,0,0.013,0.402,0.21,0.872
03/03/2012 21.00,0,0.024,0.097,0,0.011,0,0.165,0.164,0.719
03/03/2012 22.00,0,0,0.027,0,0,0,0.081,0.077,0.232
03/03/2012 23.00,0.026,0,0.008,0,0,0,0.049,0.13,0.057
04/03/2012 00.00,0.062,0,0,0.317,0,0,0.179,0.042,0.56
04/03/2012 01.00,0.01,0,0,0.774,0.704,0,0,0.063,0.488
04/03/2012 02.00,0.063,0,0,0.686,0.493,0.043,0,0.182,0.229
04/03/2012 03.00,0,0,0,0.176,0.872,0.819,0,0.019,0.305
04/03/2012 04.00,0.042,0,0.41,0,0.799,0.503,0.096,0.008,0.872
04/03/2012 05.00,0.78,0.212,0.872,0.263,0.388,0.06,0.327,0.39,0.418
04/03/2012 06.00,0.872,0.872,0.807,0.141,0.872,0.031,0.449,0.232,0.28
04/03/2012 07.00,0.259,0.872,0.872,0.442,0.872,0.872,0.291,0.368,0.373
04/03/2012 08.00,0.143,0.452,0.499,0.071,0.872,0.872,0.429,0.386,0.573
04/03/2012 09.00,0.064,0.593,0.423,0,0.872,0.531,0.189,0.149,0.809
04/03/2012 10.00,0.081,0.069,0.107,0.357,0.872,0.621,0.242,0.371,0.54
04/03/2012 11.00,0,0.155,0,0.708,0.872,0.632,0,0.042,0.179
04/03/2012 12.00,0,0,0,0.868,0.386,0.31,0.029,0,0.115
04/03/2012 13.00,0,0,0,0.545,0.228,0.23,0.148,0.091,0
04/03/2012 14.00,0.126,0,0.098,0.464,0.633,0.608,0.433,0.188,0.192
04/03/2012 15.00,0.376,0.205,0.321,0.531,0.281,0.671,0.542,0.535,0.689
04/03/2012 16.00,0.419,0.572,0.463,0.872,0.872,0.872,0.872,0.801,0.872
04/03/2012 17.00,0.425,0.788,0.532,0.872,0.872,0.825,0.861,0.872,0.872
04/03/2012 18.00,0.613,0.757,0.872,0.872,0.872,0.872,0.872,0.872,0.872
04/03/2012 19.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
04/03/2012 20.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
04/03/2012 21.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
04/03/2012 22.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
04/03/2012 23.00,0.872,0.872,0.872,0.872,0.872,0.837,0.872,0.872,0.872
05/03/2012 00.00,0.872,0.872,0.872,0.312,0.872,0.872,0.872,0.872,0.706
05/03/2012 01.00,0.636,0.872,0.872,0.79,0.872,0.852,0.734,0.703,0.872
05/03/2012 02.00,0.515,0.872,0.86,0.838,0.872,0.785,0.744,0.495,0.726
05/03/2012 03.00,0.543,0.872,0.872,0.147,0.736,0.801,0.799,0.717,0.476
05/03/2012 04.00,0.325,0.722,0.81,0.107,0.872,0.802,0.872,0.668,0.627
05/03/2012 05.00,0.392,0.536,0.656,0.761,0.823,0.801,0.838,0.872,0.495
05/03/2012 06.00,0.434,0.57,0.545,0.872,0.872,0.872,0.872,0.818,0.872
05/03/2012 07.00,0.739,0.759,0.747,0.872,0.872,0.872,0.872,0.872,0.872
05/03/2012 08.00,0.872,0.872,0.872,0.843,0.872,0.872,0.872,0.872,0.872
05/03/2012 09.00,0.872,0.872,0.872,0.266,0.872,0.872,0.872,0.872,0.872
05/03/2012 10.00,0.872,0.872,0.872,0.151,0.872,0.872,0.872,0.872,0.872
05/03/2012 11.00,0.872,0.872,0.872,0.516,0.466,0.872,0.872,0.872,0.872
05/03/2012 12.00,0.872,0.872,0.872,0.872,0.872,0.572,0.872,0.872,0.872
05/03/2012 13.00,0.872,0.872,0.872,0.848,0.872,0.872,0.872,0.872,0.872
05/03/2012 14.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
05/03/2012 15.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
05/03/2012 16.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
05/03/2012 17.00,0.872,0.872,0.872,0.565,0.872,0.872,0.872,0.872,0.872
05/03/2012 18.00,0.872,0.872,0.872,0.559,0.388,0.872,0.872,0.872,0.872
05/03/2012 19.00,0.872,0.872,0.872,0.446,0.597,0.872,0.872,0.872,0.872
05/03/2012 20.00,0.872,0.872,0.872,0.828,0.393,0.724,0.872,0.872,0.872
05/03/2012 21.00,0.872,0.872,0.872,0.508,0.638,0.57,0.872,0.872,0.808
05/03/2012 22.00,0.872,0.81,0.872,0.634,0.606,0.527,0.574,0.872,0.811
05/03/2012 23.00,0.872,0.872,0.847,0.543,0.666,0.279,0.872,0.493,0.507
06/03/2012 00.00,0.872,0.872,0.872,0.66,0.872,0.72,0.872,0.872,0.872
06/03/2012 01.00,0.872,0.872,0.872,0.624,0.872,0.872,0.872,0.872,0.872
06/03/2012 02.00,0.872,0.872,0.872,0.809,0.872,0.872,0.872,0.872,0.872
06/03/2012 03.00,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
06/03/2012 04.00,0.872,0.872,0.872,0.403,0.872,0.872,0.872,0.872,0.872
06/03/2012 05.00,0.872,0.872,0.872,0.459,0.79,0.872,0.872,0.872,0.872
06/03/2012 06.00,0.872,0.872,0.872,0.499,0.721,0.872,0.872,0.872,0.872
06/03/2012 07.00,0.872,0.872,0.872,0.629,0.533,0.835,0.872,0.872,0.872
06/03/2012 08.00,0.872,0.872,0.872,0.252,0.32,0.654,0.872,0.872,0.872
06/03/2012 09.00,0.872,0.872,0.872,0.15,0.311,0.743,0.872,0.872,0.872
06/03/2012 10.00,0.872,0.872,0.872,0.107,0.605,0.872,0.872,0.872,0.872
06/03/2012 11.00,0.872,0.872,0.872,0.21,0.804,0.872,0.872,0.872,0.872
06/03/2012 12.00,0.872,0.872,0.872,0.229,0.517,0.73,0.872,0.872,0.872
06/03/2012 13.00,0.183,0.17,0.321,0.03,0.086,0.119,0.628,0.66,0.602
06/03/2012 14.00,0.144,0.191,0.277,0.029,0.072,0.116,0.465,0.338,0.186
06/03/2012 15.00,0.135,0.183,0.235,0.04,0.064,0.111,0.342,0.189,0.216
06/03/2012 16.00,0.103,0.14,0.162,0.025,0.052,0.076,0.187,0.127,0.228
06/03/2012 17.00,0.092,0.096,0.115,0.03,0.026,0.044,0.111,0.113,0.181
